synthetic_name,source_anchor,true_category,anchor_predicted_category,anchor_strength,perturb_radius_scaled,trust_radius_scaled,source_title,nearest_anchor,nearest_anchor_true_category,nearest_anchor_distance_scaled,nearest_real_distance_scaled,same_true_category_neighborhood,source_anchor_is_nearest,within_real_manifold_threshold,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19
rae2822_perturb_029,rae2822,Transonic,Transonic,strong,0.27116152,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae2822,Transonic,0.27116152,0.27116152,True,True,True,0.1235163024,0.1116180934,0.1523494958,0.0951662585,0.03553327936,0.2900886153,0.1296199533,0.2082936849,0.1789464915,0.2206229415,-0.1362629239,-0.1670147653,-0.1050481656,-0.3016401485,0.02475229679,-0.1846895498,0.006108373275,-0.04757448755,0.07084724178
rae2822_perturb_030,rae2822,Transonic,Transonic,strong,0.29530508,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae2822,Transonic,0.29530508,0.29530508,True,True,True,0.1313665811,0.1324953472,0.1613654737,0.2610448977,0.2408919166,0.2265743507,0.1485567392,0.2071012092,0.1915396532,0.2205037981,-0.1327155343,-0.1510076451,-0.0423939533,-0.2922047284,0.01204939429,-0.149037309,-0.08897630051,-0.02115524934,0.04906210242
rae2822_perturb_031,rae2822,Transonic,Transonic,strong,0.28283540,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae69ck,Transonic,0.28257420,0.28257420,True,False,True,0.1248117579,0.1018369237,0.1578488455,0.1023651984,0.1183985336,0.2047841187,0.1113915554,0.1959634387,0.197541493,0.2141814219,-0.1311981632,-0.1623900961,-0.05369529149,-0.2563937662,0.1083557105,-0.1638167228,-0.03899866723,-0.03397319999,0.08054061295
rae2822_perturb_032,rae2822,Transonic,Transonic,strong,0.29532440,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae69ck,Transonic,0.28584220,0.28584220,True,False,True,0.1305050763,0.1195375982,0.1422192562,0.1041409841,0.2824553168,0.05945114326,0.1695542441,0.1947956772,0.2092946088,0.1922663282,-0.146190585,-0.1563768978,-0.1083192138,-0.3404189121,0.02205074959,-0.1904410761,-0.08611803022,-0.04881739019,0.06807243611
rae2822_perturb_033,rae2822,Transonic,Transonic,strong,0.25259517,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae2822,Transonic,0.25259517,0.25259517,True,True,True,0.1273024283,0.1368932708,0.148323549,0.1718596088,0.1820684797,0.2306103254,0.1594099166,0.191347112,0.2212389882,0.1847257789,-0.1207551776,-0.1625994237,-0.11649237,-0.289784164,-0.01479427264,-0.1887578879,-0.028800017,-0.0290474356,0.06268989099
rae2822_perturb_034,rae2822,Transonic,Transonic,strong,0.27707066,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae69ck,Transonic,0.27634052,0.27634052,True,False,True,0.1420076061,0.1362827126,0.1684112934,0.02583682513,0.105395835,0.1804382466,0.1105497523,0.1944190885,0.1848769407,0.201322845,-0.1437633812,-0.1609520109,-0.1034866452,-0.3462265056,-0.002665570035,-0.1602544013,-0.03142919604,-0.05049528599,0.06948855145
rae2822_perturb_035,rae2822,Transonic,Transonic,strong,0.25720557,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae2822,Transonic,0.25720557,0.25720557,True,True,True,0.1298312339,0.1381526931,0.1505797572,0.1271702698,0.03899486534,0.1259737378,0.2042370365,0.1760959937,0.1910163827,0.2227655157,-0.1353588822,-0.1700157228,-0.04639081536,-0.2821340505,-0.02109151961,-0.1828744052,-0.02882379172,-0.02157067845,0.05891004627
rae2822_perturb_036,rae2822,Transonic,Transonic,strong,0.29866137,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae2822,Transonic,0.29866137,0.29866137,True,True,True,0.131001359,0.1431915544,0.1530953917,0.1313116733,0.1286230326,0.1884477328,0.20922938,0.1833326472,0.1573653396,0.2467650447,-0.1280906163,-0.1663827216,-0.09628450107,-0.3392820727,0.03828861471,-0.1490932338,-0.03003753211,-0.02845909137,0.07152684905
rae2822_perturb_037,rae2822,Transonic,Transonic,strong,0.22882857,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae2822,Transonic,0.22882857,0.22882857,True,True,True,0.1364892583,0.1079717152,0.1829469536,0.1351281548,0.1018260693,0.2584471077,0.1276275738,0.2131992183,0.1795357105,0.2162306198,-0.1248193736,-0.1652421338,-0.106740829,-0.2536333839,0.02319447176,-0.1694363053,-0.06040419951,-0.04902940119,0.06131094983
rae2822_perturb_038,rae2822,Transonic,Transonic,strong,0.27563238,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae69ck,Transonic,0.27420204,0.27420204,True,False,True,0.1324339334,0.1118526938,0.1428157996,0.1028431498,0.1430826411,0.1701307919,0.2180299286,0.1821563871,0.2057221637,0.2161962867,-0.1225949747,-0.1450198473,-0.1526922459,-0.3677881074,-0.07441439901,-0.1866902516,-0.02362728604,-0.02869881804,0.07510160778
rae2822_perturb_039,rae2822,Transonic,Transonic,strong,0.28644236,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae2822,Transonic,0.28644236,0.28644236,True,True,True,0.1368354846,0.119961519,0.1047018354,0.138993376,0.2100295681,0.2048205157,0.1729252637,0.2000580911,0.1845027262,0.2322795644,-0.1295511317,-0.1678569067,-0.07610551232,-0.2742856717,0.01917392471,-0.1291781575,-0.01112807346,-0.04596461113,0.06732327187
rae2822_perturb_040,rae2822,Transonic,Transonic,strong,0.29125466,0.29881932,NASA Glenn RAE2822 Transonic Airfoil Validation,rae69ck,Transonic,0.28140545,0.28140545,True,False,True,0.1329819436,0.1084211978,0.1953863067,0.07825030494,0.1009433788,0.1952424624,0.123455921,0.2144870638,0.1726518554,0.2110384373,-0.1107707458,-0.168935745,-0.0695492549,-0.3671864855,0.01609018294,-0.2117002319,-0.05782259261,-0.05267286688,0.05369576928
rae5212_perturb_001,rae5212,Transonic,Transonic,strong,0.22827962,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22827962,0.22827962,True,True,True,0.174812579,0.3213539325,-0.2664249238,1.119546848,-1.11777598,1.410053099,-0.6809493585,0.5918309091,0.1213815032,0.2681391166,0.05771092756,-0.6115171233,0.8002817483,-1.319499461,0.9976091731,-0.8917386663,0.3732412839,-0.1661084865,0.06350642507
rae5212_perturb_002,rae5212,Transonic,Transonic,strong,0.22796374,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22796374,0.22796374,True,True,True,0.1711372615,0.3035550841,-0.2651554337,1.090968238,-1.108432078,1.435009544,-0.604589325,0.5979339846,0.09504069208,0.2790267009,0.08124476583,-0.5871543281,0.7412495013,-1.347561437,0.9859370409,-0.8899274943,0.3954046282,-0.1598960007,0.03144826112
rae5212_perturb_003,rae5212,Transonic,Transonic,strong,0.21966259,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.21966259,0.21966259,True,True,True,0.1684719759,0.3108294605,-0.2662075171,1.077588344,-0.9870744927,1.422491225,-0.6237696115,0.5971565583,0.1104132264,0.2313605569,0.06352669397,-0.5987740354,0.7568424874,-1.298810616,1.006228495,-0.8312434737,0.3870691272,-0.1769726795,0.0557596182
rae5212_perturb_004,rae5212,Transonic,Transonic,strong,0.23326905,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.23326905,0.23326905,True,True,True,0.1672083274,0.3114759244,-0.2591316038,1.053571304,-1.025002016,1.557894293,-0.6378837229,0.6252992036,0.1019775902,0.2627004892,0.09508440088,-0.6205723682,0.7865344862,-1.322424074,0.9598374008,-0.871460529,0.3681045918,-0.1632579385,0.03919009788
rae5212_perturb_005,rae5212,Transonic,Transonic,strong,0.22502565,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22502565,0.22502565,True,True,True,0.1689271509,0.3274077044,-0.2607088586,1.111561746,-1.027265892,1.390511677,-0.6676959723,0.6209845994,0.09035010008,0.2644311629,0.08047771846,-0.5882904047,0.7764516655,-1.330453324,0.9883578371,-0.9006443953,0.3554719525,-0.1745049368,0.02785809561
rae5212_perturb_006,rae5212,Transonic,Transonic,strong,0.22597833,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22597833,0.22597833,True,True,True,0.1817410072,0.3145427668,-0.3070269526,1.13416402,-1.044380522,1.453878179,-0.6747287904,0.5808127786,0.1008397157,0.2676782899,0.08594586142,-0.5982675694,0.7605975605,-1.291585508,0.9113984459,-0.8354051748,0.3944105492,-0.1739099315,0.03778122169
rae5212_perturb_007,rae5212,Transonic,Transonic,strong,0.23309051,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.23309051,0.23309051,True,True,True,0.1665723538,0.313024842,-0.2843114565,1.038409593,-1.06475599,1.564262633,-0.6193632792,0.6301600693,0.1086090115,0.2685714079,0.09302578065,-0.6052001038,0.7421899228,-1.266378423,0.9811251715,-0.8754548479,0.3884193618,-0.1844182171,0.04794943875
rae5212_perturb_008,rae5212,Transonic,Transonic,strong,0.22343386,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22343386,0.22343386,True,True,True,0.1658881084,0.3242021555,-0.2524317665,1.060551823,-1.111518924,1.488410545,-0.6043205295,0.5843649838,0.1020293243,0.2611242385,0.06783666904,-0.5894161406,0.8010158308,-1.2529888,1.056632455,-0.8411804434,0.3923789452,-0.1709965682,0.04669226703
rae5212_perturb_009,rae5212,Transonic,Transonic,strong,0.21273073,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.21273073,0.21273073,True,True,True,0.167275309,0.3150774055,-0.2519171565,1.073062911,-1.025038762,1.471529833,-0.6720556224,0.6218039478,0.1071050339,0.268180124,0.07782728994,-0.6109710499,0.8229487477,-1.38495931,0.9615192624,-0.8595098584,0.3824906511,-0.1719956014,0.04039073332
rae5212_perturb_010,rae5212,Transonic,Transonic,strong,0.20458607,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.20458607,0.20458607,True,True,True,0.1702800505,0.3172713754,-0.2737515872,1.087855572,-1.084907179,1.47396697,-0.5679867118,0.5848413086,0.08987537092,0.2572219359,0.06401499226,-0.6146062176,0.7416689278,-1.266800482,1.030940631,-0.8536188978,0.4184371391,-0.1627083829,0.04895620827
rae5212_perturb_011,rae5212,Transonic,Transonic,strong,0.21633468,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.21633468,0.21633468,True,True,True,0.1670846065,0.3051607878,-0.2727905624,1.098784749,-1.022157262,1.430748237,-0.699599552,0.6133472367,0.0846566051,0.2603319151,0.07109214476,-0.6207872983,0.7887568172,-1.264016915,0.9446758309,-0.8604592433,0.3909644939,-0.1914292027,0.05162881657
rae5212_perturb_012,rae5212,Transonic,Transonic,strong,0.21666145,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.21666145,0.21666145,True,True,True,0.184269916,0.3197583889,-0.2761761738,1.090574648,-0.98311097,1.473105612,-0.6243087483,0.6240606188,0.09870503576,0.2713858044,0.08132310418,-0.5840094377,0.8049293803,-1.299248371,0.9910833809,-0.8560804581,0.3735583434,-0.1654831102,0.05257875011
rae5212_perturb_013,rae5212,Transonic,Transonic,strong,0.23061567,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.23061567,0.23061567,True,True,True,0.1620691781,0.3218415496,-0.2510821209,1.107987207,-1.136001503,1.370029352,-0.5971759802,0.5739624316,0.1098367675,0.275642174,0.07291071038,-0.6161593849,0.780527316,-1.268076834,0.9941894447,-0.8567668583,0.3962208914,-0.1759799227,0.05050465568
rae5212_perturb_014,rae5212,Transonic,Transonic,strong,0.22116102,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22116102,0.22116102,True,True,True,0.1663572178,0.3142728557,-0.2666458394,1.084598282,-1.086927985,1.509762626,-0.5908678087,0.5969652004,0.1112181974,0.2532678313,0.06422960312,-0.6182125695,0.7947241539,-1.337941996,0.8848420458,-0.8528951108,0.4007240873,-0.1823584784,0.05361013511
rae5212_perturb_015,rae5212,Transonic,Transonic,strong,0.22978495,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22978495,0.22978495,True,True,True,0.1726138481,0.3360960941,-0.252693802,1.110264458,-1.041460316,1.44915024,-0.654937737,0.6042620963,0.09279310137,0.2726010577,0.08552681077,-0.6346441477,0.7373538209,-1.300117531,1.013962766,-0.8851269431,0.3941498796,-0.166220352,0.06112836278
rae5212_perturb_016,rae5212,Transonic,Transonic,strong,0.22899215,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22899215,0.22899215,True,True,True,0.1700352144,0.3016294246,-0.2774912715,1.08614477,-1.036195011,1.393215348,-0.6240989074,0.6479413046,0.1110697632,0.2796412812,0.07732916856,-0.6174167132,0.8045806631,-1.342488462,0.9254061839,-0.8670100397,0.3797609092,-0.1664948452,0.06335357336
rae5212_perturb_017,rae5212,Transonic,Transonic,strong,0.20498187,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.20498187,0.20498187,True,True,True,0.1656978909,0.3139258917,-0.2696693432,1.106867534,-1.117531734,1.40618813,-0.5992938036,0.5897378807,0.1206742984,0.2604522637,0.0814633579,-0.6160753496,0.759480143,-1.287372892,1.007371288,-0.9037139002,0.3886674458,-0.1796308239,0.05397237842
rae5212_perturb_018,rae5212,Transonic,Transonic,strong,0.22115920,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22115920,0.22115920,True,True,True,0.1681920095,0.3360046704,-0.2839018314,1.093052273,-1.0473816,1.379106211,-0.6743776123,0.6429723286,0.1087339297,0.2745864513,0.08296793742,-0.6042655968,0.8120334025,-1.277769738,1.006070634,-0.8906690304,0.3999739735,-0.1683862888,0.05450923365
rae5212_perturb_019,rae5212,Transonic,Transonic,strong,0.23238554,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.23238554,0.23238554,True,True,True,0.1801368809,0.330834245,-0.2862625194,1.044823395,-1.001558596,1.513619541,-0.6608038169,0.6142041239,0.09442429723,0.2484753734,0.07037761203,-0.6022664606,0.8032380317,-1.382516402,0.9725642919,-0.8422738254,0.3875993576,-0.1638648488,0.05322578118
rae5212_perturb_020,rae5212,Transonic,Transonic,strong,0.19425166,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.19425166,0.19425166,True,True,True,0.1720406478,0.3191312867,-0.2939733463,1.069447082,-1.068863984,1.424364529,-0.6427480014,0.6463850313,0.1155838989,0.2545908275,0.06911262959,-0.6114909712,0.7058446289,-1.293597079,1.014294457,-0.8784613039,0.3866948921,-0.170201693,0.04958492042
rae5212_perturb_021,rae5212,Transonic,Transonic,strong,0.22650888,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22650888,0.22650888,True,True,True,0.179495704,0.3088035173,-0.296768032,1.150890234,-1.121917838,1.526107059,-0.6042639202,0.5920939876,0.1032868847,0.2719868975,0.06756305021,-0.5967405288,0.7272381581,-1.34303683,0.9765981609,-0.8568187145,0.3887113389,-0.1620591898,0.04759121764
rae5212_perturb_022,rae5212,Transonic,Transonic,strong,0.22869982,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22869982,0.22869982,True,True,True,0.1697265938,0.2995314841,-0.2759533685,1.014704097,-1.063586759,1.409218818,-0.6037574551,0.5823654765,0.08669270328,0.2608460253,0.08435882715,-0.6027990162,0.7537499116,-1.248233225,0.9442595283,-0.8748735032,0.4120059489,-0.1623052561,0.05321082521
rae5212_perturb_023,rae5212,Transonic,Transonic,strong,0.21791433,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.21791433,0.21791433,True,True,True,0.1737477218,0.3204980247,-0.2947255833,1.098710076,-1.116614016,1.463237931,-0.6138079703,0.6187001275,0.1027134111,0.2551310497,0.07253663283,-0.5963315099,0.758766746,-1.279710539,1.088569803,-0.8969005948,0.3620976145,-0.1832073597,0.04603304558
rae5212_perturb_024,rae5212,Transonic,Transonic,strong,0.20700043,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.20700043,0.20700043,True,True,True,0.1703590538,0.3088822355,-0.2938881601,1.122978501,-1.068450961,1.395258495,-0.6480867188,0.59364796,0.1030689133,0.2622275902,0.08064498471,-0.6008518552,0.7441542577,-1.329263872,0.9102333517,-0.8880616507,0.3652909411,-0.1920959863,0.05265442306
rae5212_perturb_025,rae5212,Transonic,Transonic,strong,0.22980572,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22980572,0.22980572,True,True,True,0.1734696816,0.3214407024,-0.2676946483,1.126085939,-1.038899746,1.448873745,-0.5853522078,0.5779058092,0.07787582768,0.2671925914,0.08537588063,-0.5944837583,0.7463474798,-1.264984927,0.9694293823,-0.8429469171,0.3891564404,-0.1905331725,0.05961284918
rae5212_perturb_026,rae5212,Transonic,Transonic,strong,0.22691800,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22691800,0.22691800,True,True,True,0.1754357235,0.3282525228,-0.2977881741,1.102558843,-1.077717315,1.396617667,-0.6706778611,0.6225286872,0.1031657599,0.2701973787,0.08246102828,-0.5945342783,0.7923211397,-1.395000975,0.9786102026,-0.868277172,0.3923916004,-0.1674803652,0.06648698509
rae5212_perturb_027,rae5212,Transonic,Transonic,strong,0.19653674,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.19653674,0.19653674,True,True,True,0.1802322133,0.3196718825,-0.3041210722,1.146539617,-1.12578436,1.459475913,-0.6442031238,0.6100113286,0.1052061234,0.2659543047,0.06505144618,-0.5898349809,0.7531963988,-1.328024413,0.9952023805,-0.8642265788,0.401654685,-0.1702173127,0.05397618849
rae5212_perturb_028,rae5212,Transonic,Transonic,strong,0.23125149,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.23125149,0.23125149,True,True,True,0.1797053691,0.3150969647,-0.257376303,1.120980053,-0.9765392367,1.371567085,-0.6074303304,0.6027034243,0.08518846317,0.2710859678,0.0738337098,-0.60091854,0.7427665961,-1.259656447,0.9824424675,-0.8720808623,0.3533181668,-0.1645770949,0.0432459303
rae5212_perturb_029,rae5212,Transonic,Transonic,strong,0.23011936,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.23011936,0.23011936,True,True,True,0.176381464,0.3035125798,-0.2646474187,1.059104298,-1.10619209,1.391325458,-0.6311616921,0.6034521883,0.08516015038,0.2745540326,0.07044529454,-0.6003828134,0.8004452018,-1.244332269,0.9315538236,-0.8923386289,0.3564617932,-0.1803310373,0.04388093884
rae5212_perturb_030,rae5212,Transonic,Transonic,strong,0.21585192,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.21585192,0.21585192,True,True,True,0.1741902356,0.3279776205,-0.3012473193,1.114209088,-1.013785519,1.482486995,-0.5877400485,0.611493223,0.09710550969,0.2545801936,0.06648239858,-0.6182449772,0.7770240881,-1.303159359,1.062092684,-0.8729313267,0.3983442517,-0.1813295196,0.03907364241
rae5212_perturb_031,rae5212,Transonic,Transonic,strong,0.23002204,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.23002204,0.23002204,True,True,True,0.1680009491,0.3200385551,-0.2822624656,1.075163095,-1.029182075,1.515321226,-0.612765318,0.5977565295,0.108363521,0.2627462687,0.07771894219,-0.5938618857,0.8021123195,-1.232752225,0.9677570259,-0.8055127503,0.3541356333,-0.1677350397,0.04461560011
rae5212_perturb_032,rae5212,Transonic,Transonic,strong,0.20161693,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.20161693,0.20161693,True,True,True,0.172017681,0.3242178443,-0.2777126653,1.083821986,-1.043363372,1.502936705,-0.7008908553,0.5816600464,0.08825012622,0.2797948893,0.08867197217,-0.618138235,0.7727609222,-1.331056851,0.985872883,-0.855812088,0.3736128062,-0.1654236763,0.04367331887
rae5212_perturb_033,rae5212,Transonic,Transonic,strong,0.22105189,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22105189,0.22105189,True,True,True,0.1757101123,0.3147069594,-0.281084289,1.043446399,-1.034460062,1.481151127,-0.5742096188,0.6120490001,0.08201974897,0.2794912592,0.08680973836,-0.6149309276,0.8036084388,-1.261664826,0.9562212105,-0.8437672894,0.3769002577,-0.1764225839,0.04888358068
rae5212_perturb_034,rae5212,Transonic,Transonic,strong,0.22715223,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.22715223,0.22715223,True,True,True,0.1776279979,0.3182073727,-0.2837901515,1.132530485,-1.019804722,1.441391731,-0.623689712,0.5798949197,0.07920481991,0.2352892103,0.0731185006,-0.6046716075,0.7820677209,-1.280218473,1.032773361,-0.8997886058,0.3897971464,-0.1691258528,0.04702920313
rae5212_perturb_035,rae5212,Transonic,Transonic,strong,0.21129568,0.23329706,UIUC Airfoil Coordinates Database,rae5212,Transonic,0.21129568,0.21129568,True,True,True,0.1692299791,0.329706863,-0.2786373497,1.089507657,-1.010824033,1.475016473,-0.6130286225,0.5735943288,0.1286109568,0.2675578478,0.06989207918,-0.6137199449,0.739895901,-1.316537306,0.9890855898,-0.864209295,0.3855664465,-0.1724656684,0.06040037377
